Type,Value,Type,Value,Type,Value
Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO
Element,18822,Element,23916,Element,680008
,,,,,
,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
3010.0,-12.651935692549275,3010.0,23.19539440613345,3010.0,-8.309648879126533
3020.0,-12.650354922167184,3020.0,23.294320000589614,3020.0,-8.25328562147299
3030.0,-12.648757700399239,3030.0,23.393120680576164,3030.0,-8.199039696602442
3040.0,-12.647144294387507,3040.0,23.491796835437643,3040.0,-8.147000107724553
3050.0,-12.645514750723867,3050.0,23.59034894492441,3050.0,-8.09719310604758
3060.0,-12.643868863331816,3060.0,23.688777583692055,3060.0,-8.049573599001747
3070.0,-12.642206158431032,3070.0,23.78708351638023,3070.0,-8.003982645048891
3080.0,-12.640524573048722,3080.0,23.885282446332294,3080.0,-7.957143269008583
3090.0,-12.63882482028713,3090.0,23.983369120924973,3090.0,-7.914037222167701
3100.0,-12.637106370071091,3100.0,24.081344863352314,3100.0,-7.873688842518166
3110.0,-12.635367917204317,3110.0,24.179210107624787,3110.0,-7.834242060922423
3120.0,-12.633608391582236,3120.0,24.276961118426986,3120.0,-7.795520820603684
3130.0,-12.631826944786031,3130.0,24.37459558668091,3130.0,-7.757262116677403
3140.0,-12.630023253911443,3140.0,24.472112050198017,3140.0,-7.719240281807131
3150.0,-12.62820134899598,3150.0,24.56945456741546,3150.0,-7.687068101180555
3160.0,-12.626354703001107,3160.0,24.66670234904715,3160.0,-7.649182320042191
3170.0,-12.624484647865469,3170.0,24.76381744936327,3170.0,-7.610899696395932
3180.0,-12.622591263322226,3180.0,24.86080317579833,3180.0,-7.572427412942777
3190.0,-12.620674474895333,3190.0,24.957664766075187,3190.0,-7.533692650973943
3200.0,-12.618733987836768,3200.0,25.05440640988544,3200.0,-7.494602435470032
3210.0,-12.616769669674682,3210.0,25.15103103285574,3210.0,-7.455089935608199
3220.0,-12.61478158035018,3220.0,25.247540650465446,3220.0,-7.415138057724783
3230.0,-12.612769911034992,3230.0,25.343936646307768,3230.0,-7.3747820986848875
3240.0,-12.610735027606754,3240.0,25.4402158911294,3240.0,-7.33410952811842
3250.0,-12.608677445865236,3250.0,25.536300263757354,3250.0,-7.293225350511356
3260.0,-12.606595971621038,3260.0,25.63198907748148,3260.0,-7.249404047625226
3270.0,-12.604493535983384,3270.0,25.72698296451954,3270.0,-7.207719875511114
3280.0,-12.602371037541836,3280.0,25.820982442420952,3280.0,-7.167840740324533
3290.0,-12.6002283014759,3290.0,25.913707316125183,3290.0,-7.12843110478348
3300.0,-12.598067960347015,3300.0,26.004879176446437,3300.0,-7.0929278739956825
3310.0,-12.595886549983332,3310.0,26.094326125272296,3310.0,-7.05483213519793
3320.0,-12.593686019316698,3320.0,26.181839286463717,3320.0,-7.017836879400627
3330.0,-12.591466457349469,3330.0,26.267271202256097,3330.0,-6.981905240595725
3340.0,-12.589227792215762,3340.0,26.350509360485226,3340.0,-6.947010716107508
3350.0,-12.586969809514978,3350.0,26.431472463644127,3350.0,-6.91309386585568
3360.0,-12.584692205360675,3360.0,26.510106512415597,3360.0,-6.880060602006169
3370.0,-12.58239463196135,3370.0,26.58638100167831,3370.0,-6.84779423002933
3380.0,-12.580076755135472,3380.0,26.66028536848403,3380.0,-6.816165596316723
3390.0,-12.577738426755058,3390.0,26.73182571105477,3390.0,-6.785055965893578
3400.0,-12.57537977391465,3400.0,26.801021902934785,3400.0,-6.754393421385312
3410.0,-12.573002288780758,3410.0,26.867894799916208,3410.0,-6.7261716482210225
3420.0,-12.57060637015905,3420.0,26.932492892012593,3420.0,-6.6991298765597795
3430.0,-12.568188950432662,3430.0,26.994887642622526,3430.0,-6.66937519523225
3440.0,-12.565750254575674,3440.0,27.055117509544637,3440.0,-6.638075974306856
3450.0,-12.563291944650352,3450.0,27.11322896731899,3450.0,-6.608539100819271
3460.0,-12.560814661689719,3460.0,27.169282402897423,3460.0,-6.580367063663915
3470.0,-12.558318311017238,3470.0,27.223344531795025,3470.0,-6.55247697543375
3480.0,-12.555803441318481,3480.0,27.275480474788786,3480.0,-6.525003277761549
3490.0,-12.553270674922983,3490.0,27.325755791006863,3490.0,-6.49807130185579
3500.0,-12.550720696018447,3500.0,27.374236005158586,3500.0,-6.47181725178228
3510.0,-12.548154241102274,3510.0,27.420986202816046,3510.0,-6.446385358185042
3520.0,-12.545572089387653,3520.0,27.466070688950513,3520.0,-6.421923501981836
3530.0,-12.542975048567186,3530.0,27.509552712595937,3530.0,-6.398579829448419
3540.0,-12.540363923716017,3540.0,27.551494250444136,3540.0,-6.376498615511271
3550.0,-12.537739488981744,3550.0,27.591955834180226,3550.0,-6.3558153733137095
3560.0,-12.53510287893672,3560.0,27.63099085204668,3560.0,-6.3378924897874285
3570.0,-12.53245400904741,3570.0,27.66866739105095,3570.0,-6.320489347509693
3580.0,-12.529793699097073,3580.0,27.705038494898915,3580.0,-6.304493287630419
3590.0,-12.527122499650478,3590.0,27.74015553273337,3590.0,-6.290287419908322
3600.0,-12.524440628770265,3600.0,27.774070163364303,3600.0,-6.2778594747659255
3610.0,-12.521748193876473,3610.0,27.80683240801081,3610.0,-6.26715456119323
3620.0,-12.519045227464009,3620.0,27.838492497498947,3620.0,-6.2574693116064894
3630.0,-12.516331772311334,3630.0,27.869092479226747,3630.0,-6.249816018213239
3640.0,-12.51360766981527,3640.0,27.898677383725364,3640.0,-6.243834793498185
3650.0,-12.51087283948602,3650.0,27.92729205017228,3650.0,-6.23909372934972
3660.0,-12.508127061921838,3660.0,27.954974394844367,3660.0,-6.235686597830668
3670.0,-12.505370061883552,3670.0,27.981763367747817,3670.0,-6.233417818630737
3680.0,-12.502601971076592,3680.0,28.00770496807135,3680.0,-6.231788355137348
3690.0,-12.499822782963562,3690.0,28.032836013673236,3690.0,-6.2307499874389345
3700.0,-12.497032929843513,3700.0,28.057198381097884,3700.0,-6.230194443455508
3710.0,-12.494232303345647,3710.0,28.08081642636137,3710.0,-6.230283959765059
3720.0,-12.49142095171578,3720.0,28.10371930412356,3720.0,-6.230982453578923
3730.0,-12.488599044233352,3730.0,28.12593653053959,3730.0,-6.232256663159311
3740.0,-12.485766820267882,3740.0,28.147496625007207,3740.0,-6.234095969246952
3750.0,-12.482924522820353,3750.0,28.168427048182238,3750.0,-6.23650543061112
3760.0,-12.480072389908157,3760.0,28.188754161431767,3760.0,-6.239494367354864
3770.0,-12.477210713022435,3770.0,28.208503183549396,3770.0,-6.2430786863196515
3780.0,-12.474339850078934,3780.0,28.227698192707436,3780.0,-6.247291850305175
3790.0,-12.471460141501616,3790.0,28.246362200673794,3790.0,-6.252189501327736
3800.0,-12.468572013122225,3800.0,28.264518292291022,3800.0,-6.258202312946845
3810.0,-12.46567481267881,3810.0,28.2821852934822,3810.0,-6.264641307818031
3820.0,-12.46276820349119,3820.0,28.29938354275452,3820.0,-6.27145105927131
3830.0,-12.459852292275372,3830.0,28.316133212812087,3830.0,-6.278779883511154
3840.0,-12.45692709868032,3840.0,28.33245280448933,3840.0,-6.286549590098535
3850.0,-12.453992211397033,3850.0,28.348357913467638,3850.0,-6.294166311255407
3860.0,-12.451047003295734,3860.0,28.363864760825848,3860.0,-6.30128027082767
3870.0,-12.448092156310182,3870.0,28.378993508800733,3870.0,-6.308726368444162
3880.0,-12.445127820316216,3880.0,28.39375950601323,3880.0,-6.316445371591491
3890.0,-12.44215413766911,3890.0,28.408177202484033,3890.0,-6.324448425500379
3900.0,-12.43917120682957,3900.0,28.422260200365443,3900.0,-6.332739717255033
3910.0,-12.436179133723499,3910.0,28.436021353783662,3910.0,-6.341328687546452
3920.0,-12.43317805311022,3920.0,28.449472861135195,3920.0,-6.3502283422261705
3930.0,-12.4301681062434,3930.0,28.46262633358076,3930.0,-6.359455064851425
3940.0,-12.427149400853201,3940.0,28.475492858696036,3940.0,-6.369025712740598
3950.0,-12.424121949626459,3950.0,28.48808306015505,3950.0,-6.378950019701506
3960.0,-12.421085664359653,3960.0,28.5004071269041,3960.0,-6.389221369486144
3970.0,-12.418042084939088,3970.0,28.512477881568227,3970.0,-6.40173526717294
3980.0,-12.414990995466423,3980.0,28.524301315108982,3980.0,-6.415645544475115
3990.0,-12.411931217382334,3990.0,28.535884108760328,3990.0,-6.429207744583929
4000.0,-12.40886245162199,4000.0,28.547234825425864,4000.0,-6.442566519084209
4010.0,-12.405783768066211,4010.0,28.55836004374284,4010.0,-6.454603309279308
4020.0,-12.402696941708193,4020.0,28.569272507901573,4020.0,-6.468305631610257
4030.0,-12.3996018219794,4030.0,28.579978130427307,4030.0,-6.482436838155962
4040.0,-12.396496790457132,4040.0,28.590481000316,4040.0,-6.494653856594487
4050.0,-12.393384357079194,4050.0,28.60079361191398,4050.0,-6.509083378170509
4060.0,-12.390263949693404,4060.0,28.61092034643386,4060.0,-6.524005862418752
4070.0,-12.387135172688218,4070.0,28.62086697756525,4070.0,-6.539111339127201
4080.0,-12.383997779121978,4080.0,28.630639577131543,4080.0,-6.554357446854528
4090.0,-12.380851489198308,4090.0,28.640244020458198,4090.0,-6.569661618043952
4100.0,-12.377695950529954,4100.0,28.64968598665401,4100.0,-6.584920584396817
4110.0,-12.374530774037288,4110.0,28.65897093700047,4110.0,-6.600017686370566
4120.0,-12.371355636399718,4120.0,28.668104080452185,4120.0,-6.614835273702721
4130.0,-12.368170264146224,4130.0,28.677090387039446,4130.0,-6.629267066192674
4140.0,-12.364974405720085,4140.0,28.685934602291834,4140.0,-6.643219562408626
4150.0,-12.36176727300182,4150.0,28.69463997124366,4150.0,-6.6555315225344005
4160.0,-12.358550365645119,4160.0,28.70321409216746,4160.0,-6.669383342456324
4170.0,-12.355321960387379,4170.0,28.711658554390205,4170.0,-6.681610322427112
4180.0,-12.352081750856234,4180.0,28.71997774664087,4180.0,-6.693010437659202
4190.0,-12.348829789601263,4190.0,28.72817601249252,4190.0,-6.7043437967079855
4200.0,-12.345565278759473,4200.0,28.736255949339004,4200.0,-6.714046293212963
4210.0,-12.342288299045027,4210.0,28.744221576172585,4210.0,-6.722937931728219
4220.0,-12.338998577071218,4220.0,28.752076297321786,4220.0,-6.730967761663991
4230.0,-12.335695674934149,4230.0,28.75982338463385,4230.0,-6.738105892944727
4240.0,-12.332379282445041,4240.0,28.767465910295176,4240.0,-6.744324986059194
4250.0,-12.329049396178236,4250.0,28.775006601663545,4250.0,-6.7496369210219305
4260.0,-12.32570744175383,4260.0,28.782444770519923,4260.0,-6.7537675514388456
4270.0,-12.322355124174594,4270.0,28.789785360143185,4270.0,-6.758369045496433
4280.0,-12.318994252866752,4280.0,28.79703108161384,4280.0,-6.764280955509829
4290.0,-12.315626377040756,4290.0,28.804182110690085,4290.0,-6.771802634393173
4300.0,-12.312252193063365,4300.0,28.81123941069403,4300.0,-6.780406877520475
4310.0,-12.308872418526214,4310.0,28.818204807709705,4310.0,-6.790238587985071
4320.0,-12.305486958173699,4320.0,28.82507953647499,4320.0,-6.800513809123462
4330.0,-12.302096229444622,4330.0,28.83186634340921,4330.0,-6.811524215319581
4340.0,-12.298701750219989,4340.0,28.83856785102347,4340.0,-6.824097148458786
4350.0,-12.295304319209547,4350.0,28.845185803766554,4350.0,-6.838268933455847
4360.0,-12.291904705105528,4360.0,28.851721801100872,4360.0,-6.854081172696881
4370.0,-12.288503631537369,4370.0,28.858177345766823,4370.0,-6.871569205149058
4380.0,-12.285101762914435,4380.0,28.86455387412309,4380.0,-6.890758845798523
4390.0,-12.28169976266145,4390.0,28.870852762865333,4390.0,-6.911666524143037
4400.0,-12.278298247964157,4400.0,28.877075350514605,4400.0,-6.934300383506958
4410.0,-12.274897745304111,4410.0,28.883222951594632,4410.0,-6.958660743842267
4420.0,-12.271498745134584,4420.0,28.889296848843955,4420.0,-6.9847409895169585
4430.0,-12.268101757724688,4430.0,28.89529828681053,4430.0,-7.0125288380161805
4440.0,-12.264707288398405,4440.0,28.901228480194003,4440.0,-7.042006801697716
4450.0,-12.261315818753033,4450.0,28.90708861729874,4450.0,-7.073152770191034
4460.0,-12.257927896080357,4460.0,28.912879838656764,4460.0,-7.106049656639038
4470.0,-12.25455288233643,4470.0,28.918601492658905,4470.0,-7.15057985250315
4480.0,-12.251183939061507,4480.0,28.924255050488615,4480.0,-7.194661286016576
4490.0,-12.247820590458595,4490.0,28.929841753087214,4490.0,-7.238908501704424
4500.0,-12.244464123091381,4500.0,28.9353625320857,4500.0,-7.284972639036095
4510.0,-12.241112726235084,4510.0,28.940818874574813,4510.0,-7.3298120203304915
4520.0,-12.237763158835099,4520.0,28.946212996406405,4520.0,-7.370972965243933
4530.0,-12.234419180297817,4530.0,28.951545904791825,4530.0,-7.413838570024912
4540.0,-12.231083590297384,4540.0,28.95681825349984,4540.0,-7.461526991284604
4550.0,-12.227760280823428,4550.0,28.962029914972387,4550.0,-7.5162069556611995
4560.0,-12.22444325200277,4560.0,28.967182527408237,4560.0,-7.5685093590765105
4570.0,-12.221132883108863,4570.0,28.972277193275602,4570.0,-7.620898581482485
4580.0,-12.217828652140005,4580.0,28.97731515619495,4580.0,-7.673271907312289
4590.0,-12.214537476626422,4590.0,28.982295831574636,4590.0,-7.733243080231715
4600.0,-12.211248939494224,4600.0,28.98722192156828,4600.0,-7.785242407165245
4610.0,-12.207966233163676,4610.0,28.992094187443865,4610.0,-7.837161172413146
4620.0,-12.204690581405071,4620.0,28.99691333543623,4620.0,-7.8903148466811786
4630.0,-12.20142220439436,4630.0,29.001680136166556,4630.0,-7.944530065009796
4640.0,-12.198161399757739,4640.0,29.00639527107657,4640.0,-7.9999006492709315
4650.0,-12.19492001018017,4650.0,29.01105639842221,4650.0,-8.072360442886596
4660.0,-12.191688354535087,4660.0,29.015665915296943,4660.0,-8.141703136619256
4670.0,-12.188465622762887,4670.0,29.02022464991149,4670.0,-8.209293189140185
4680.0,-12.185247466415223,4680.0,29.024734245638186,4680.0,-8.269787956230159
4690.0,-12.182034600939895,4690.0,29.029195769212038,4690.0,-8.32786098209148
4700.0,-12.178829435995143,4700.0,29.033609575105967,4700.0,-8.387018263080561
4710.0,-12.175632218008532,4710.0,29.037976303468852,4710.0,-8.447012768814021
4720.0,-12.172443103272087,4720.0,29.042296544405552,4720.0,-8.507738255571805
4730.0,-12.169262273134265,4730.0,29.046570825106148,4730.0,-8.569271180824973
4740.0,-12.166090181092626,4740.0,29.05079955972002,4740.0,-8.631883690174673
4750.0,-12.162926073903094,4750.0,29.054983436606086,4750.0,-8.694458302237697
4760.0,-12.159770376558557,4760.0,29.05912286583063,4760.0,-8.75761126608898
4770.0,-12.156623126234695,4770.0,29.063218318167024,4770.0,-8.821299358804376
4780.0,-12.153484352523146,4780.0,29.067270251764903,4780.0,-8.885489199295371
4790.0,-12.150354095741758,4790.0,29.07127911126587,4790.0,-8.950151531203998
4800.0,-12.147232403428646,4800.0,29.075245330833017,4800.0,-9.015259218489238
4810.0,-12.14411934410984,4810.0,29.079169332885442,4810.0,-9.08078641468975
4820.0,-12.141015120123619,4820.0,29.08305149405327,4820.0,-9.146921809785464
4830.0,-12.137932060019327,4830.0,29.086888880021338,4830.0,-9.232461313490525
4840.0,-12.134859735377555,4840.0,29.090684129773816,4840.0,-9.313435631974873
4850.0,-12.131797298358382,4850.0,29.094437864512372,4850.0,-9.391460800755377
4860.0,-12.128740761005897,4860.0,29.098151515767732,4860.0,-9.461163304029741
4870.0,-12.125690275481896,4870.0,29.10182593782353,4870.0,-9.526970753375698
4880.0,-12.122648515871258,4880.0,29.10546112404968,4880.0,-9.593492085193716
4890.0,-12.119615623919323,4890.0,29.109057520727834,4890.0,-9.660449400616677
4900.0,-12.116591738488166,4900.0,29.112615515244947,4900.0,-9.727883537758144
4910.0,-12.113576806188147,4910.0,29.116135509872365,4910.0,-9.795575612195778
4920.0,-12.110570784765107,4920.0,29.119617875047854,4920.0,-9.863353394231202
4930.0,-12.1075737821666,4930.0,29.12306292727294,4930.0,-9.93136416859404
4940.0,-12.10458584337546,4940.0,29.12647099814878,4940.0,-9.999579158680957
4950.0,-12.101607038822017,4950.0,29.129842401061726,4950.0,-10.067977676181252
4960.0,-12.098637422870976,4960.0,29.13317744655764,4960.0,-10.136542384470335
4970.0,-12.095684387002649,4970.0,29.136474478416844,4970.0,-10.217109443741762
4980.0,-12.092744359759454,4980.0,29.139734373912123,4980.0,-10.298718074567944
4990.0,-12.089816121180803,4990.0,29.142957657731323,4990.0,-10.379767071133736
5000.0,-12.086899609048317,5000.0,29.14614464955253,5000.0,-10.460561944821565
5010.0,-12.083997947653412,5010.0,29.149294730705332,5010.0,-10.546904650870502
5020.0,-12.081107259477449,5020.0,29.152409320391147,5020.0,-10.62929977847323
5030.0,-12.078226774618349,5030.0,29.15548904721587,5030.0,-10.708680802815739
5040.0,-12.075357755855396,5040.0,29.158533957142147,5040.0,-10.788127069699497
5050.0,-12.072493324383787,5050.0,29.161546287943008,5050.0,-10.856180182235208
5060.0,-12.069636702801654,5060.0,29.164525893059828,5060.0,-10.922875058626742
5070.0,-12.066789146696829,5070.0,29.167472864055572,5070.0,-10.990033880212694
5080.0,-12.06395086556783,5080.0,29.170387474107443,5080.0,-11.057581740461218
5090.0,-12.061121911264923,5090.0,29.173270006993132,5090.0,-11.125264051590372
5100.0,-12.058302280478578,5100.0,29.176120729812972,5100.0,-11.19290039659824
5110.0,-12.05549206612546,5110.0,29.178939864279254,5110.0,-11.260638242859672
5120.0,-12.05269132902828,5120.0,29.18172764257484,5120.0,-11.328452658566484
5130.0,-12.049900135593035,5130.0,29.184484287784823,5130.0,-11.396328222196404
5140.0,-12.047118512731888,5140.0,29.187210028824047,5140.0,-11.464252392511934
5150.0,-12.044346492390408,5150.0,29.189905091470642,5150.0,-11.532213336470747
5160.0,-12.041584129306038,5160.0,29.192569696701373,5160.0,-11.600199938871619
5170.0,-12.038831498867236,5170.0,29.19520406184814,5170.0,-11.668201793167285
5180.0,-12.036088791957058,5180.0,29.19780836761928,5180.0,-11.736429314507914
5190.0,-12.033367416242113,5190.0,29.20037951015175,5190.0,-11.824141249334694
5200.0,-12.030657599616264,5200.0,29.202920193729863,5200.0,-11.90666589200505
5210.0,-12.027958600087427,5210.0,29.20543085495749,5210.0,-11.985733000663416
5220.0,-12.025269192850395,5220.0,29.207912109262,5220.0,-12.06051255920366
5230.0,-12.022591210307617,5230.0,29.21036382923709,5230.0,-12.134867212942138
5240.0,-12.019918971741493,5240.0,29.212787981064388,5240.0,-12.200473373235665
5250.0,-12.01725655392834,5250.0,29.21518389447502,5250.0,-12.266612470687765
5260.0,-12.01460414578883,5260.0,29.217551803115917,5260.0,-12.333090631563264
5270.0,-12.011961760195511,5270.0,29.219891966176522,5270.0,-12.399623745594551
5280.0,-12.009329385449648,5280.0,29.222204624657877,5280.0,-12.466025839602327
5290.0,-12.006707092537212,5290.0,29.224489977775637,5290.0,-12.532440921944914
5300.0,-12.004094929050883,5300.0,29.226748233399537,5300.0,-12.598846166766632
5310.0,-12.001493002804757,5310.0,29.228979581470224,5310.0,-12.665228918844484
5320.0,-11.998901402941348,5320.0,29.231184215252185,5320.0,-12.731580375326788
5330.0,-11.996320190012641,5330.0,29.23336233240775,5330.0,-12.797893203232439
5340.0,-11.99374946030264,5340.0,29.235514122906984,5340.0,-12.86416126064118
5350.0,-11.991189283206337,5350.0,29.23763978261308,5350.0,-12.930379050203193
5360.0,-11.988639798796097,5360.0,29.239739478137846,5360.0,-12.996754349348807
5370.0,-11.986111826735348,5370.0,29.241810140657755,5370.0,-13.082066277830531
5380.0,-11.983595104567495,5380.0,29.24385482051477,5380.0,-13.160304029640223
5390.0,-11.98109081448745,5390.0,29.245873365003032,5390.0,-13.237210371770402
5400.0,-11.978601989046364,5400.0,29.247865062434787,5400.0,-13.318854419601603
5410.0,-11.97612388696725,5410.0,29.249831597691987,5410.0,-13.394368227019543
5420.0,-11.973658415881818,5420.0,29.251772666287625,5420.0,-13.469833248083415
5430.0,-11.971203320790583,5430.0,29.253689206251543,5430.0,-13.541099022699248
5440.0,-11.968756811141935,5440.0,29.255582110937905,5440.0,-13.606013404654247
5450.0,-11.966322032746225,5450.0,29.25745083577056,5450.0,-13.673124018632386
5460.0,-11.963901976697871,5460.0,29.259294659984736,5460.0,-13.744374336374063
5470.0,-11.961488954265945,5470.0,29.26111607788598,5470.0,-13.806803035354585
5480.0,-11.95908672725699,5480.0,29.26291429095723,5480.0,-13.869626519278748
5490.0,-11.956695545360514,5490.0,29.264689435698756,5490.0,-13.93277519751559
5500.0,-11.954325599878151,5500.0,29.26643852956247,5500.0,-14.013996489974614
5510.0,-11.951968296970978,5510.0,29.26816422422151,5510.0,-14.090461393170445
5520.0,-11.94962300172645,5520.0,29.269866897422247,5520.0,-14.163641293617777
5530.0,-11.947287055243661,5530.0,29.271547572334757,5530.0,-14.22951931415158
5540.0,-11.944959699037181,5540.0,29.273206843034266,5540.0,-14.290541085675432
5550.0,-11.942643464898739,5550.0,29.274844228121665,5550.0,-14.35196929215358
5560.0,-11.940338507615397,5560.0,29.276459897358237,5560.0,-14.413535461474765
5570.0,-11.938044970751294,5570.0,29.278054010056834,5570.0,-14.475144478291249
5580.0,-11.935762938573266,5580.0,29.27962672749245,5580.0,-14.536757764105447
5590.0,-11.933492444168637,5590.0,29.281178213603315,5590.0,-14.598356110985534
5600.0,-11.931233507114289,5600.0,29.28270862963979,5600.0,-14.659927754469358
5610.0,-11.92898820248062,5610.0,29.284217493023498,5610.0,-14.725554744184057
